exposure,outcome,SNP,b,se,p,lci,uci
adrenate (22:4n6),CAD,All - MR Egger,-0.300125067947098,0.576881076589964,0.638840848920785,-1.43079120142612,0.830541065531924
ADSGEGDFXAEGGGVR*,CAD,rs2073827,-1.045625,0.420254464285714,0.0128436323135082,-1.86930861434217,-0.221941385657826
ADSGEGDFXAEGGGVR*,CAD,rs4253236,-0.344211267605634,0.133597183098592,0.00998102565722273,-0.606056934914876,-0.0823656002963912
ADSGEGDFXAEGGGVR*,CAD,rs687621,-1.85039301310044,0.412170305676856,7.14276116828506e-06,-2.65823196772394,-1.04255405847693
ADSGEGDFXAEGGGVR*,CAD,rs786272,-1.70447368421053,0.466719298245614,0.000260173732731832,-2.61922669966174,-0.789720668759315
ADSGEGDFXAEGGGVR*,CAD,All - Inverse variance weighted,-0.608625780435011,0.300791937494656,0.0430307686318272,-1.19816714476456,-0.0190844161054632
ADSGEGDFXAEGGGVR*,CAD,All - MR Egger,0.206418818419408,0.243637587808796,0.486080157700641,-0.271102078966048,0.683939715804863
X-11786,CAD,rs1736560,-0.621901840490798,0.309490797546012,0.0444909531727074,-1.22849265722756,-0.0153110237540364
X-11786,CAD,rs1920144,-0.572700534759358,0.282026737967914,0.042289453816239,-1.12546278385379,-0.0199382856649312
X-11786,CAD,rs7061710,-0.539889624724062,0.264183222958057,0.0409912865531749,-1.05767922704157,-0.0221000224065542
X-11786,CAD,rs7878682,-0.612225433526012,0.311346820809249,0.0492550018265581,-1.22245398901318,-0.00199687803883863
X-11786,CAD,rs7885012,-0.644309392265193,0.319041436464088,0.0434335813129475,-1.26961911731073,-0.0189996672196563
X-11786,CAD,All - Inverse variance weighted,-0.592790628483633,0.13189782706944,6.97936383776009e-06,-0.851305619178827,-0.334275637788439
X-11786,CAD,All - MR Egger,-0.308017174440225,1.17412149814254,0.810043401061392,-2.60925302427382,1.99321867539337
X-11787,CAD,rs10206899,-0.687518796992481,0.301273182957393,0.0224867157251196,-1.27800338509672,-0.0970342088882439
X-11787,CAD,rs10920716,1.60842696629213,0.664398876404494,0.0154831788039238,0.306229097170448,2.91062483541382
X-11787,CAD,rs11187969,4.1378947368421,1.47550526315789,0.00504116177218293,1.24595756205334,7.02983191163087
X-11787,CAD,rs11187998,3.27642857142857,1.11007142857143,0.00316185890324137,1.10072855116164,5.4521285916955
X-11787,CAD,rs11188044,3.91484210526316,1.29324210526316,0.00246868725867317,1.38013415565661,6.4495500548697
X-11787,CAD,rs12618600,-0.835625,0.363823529411765,0.021630947469044,-1.54870601437531,-0.122543985624692
X-11787,CAD,rs12620074,1.63237442922374,0.535995433789954,0.00232293294775925,0.581842683117511,2.68290617532998
X-11787,CAD,rs13008860,-0.806463414634146,0.395386178861789,0.0413816704455072,-1.58140608518816,-0.0315207440801287
X-11787,CAD,rs17008991,-1.48807692307692,0.596791666666667,0.0126504374986568,-2.65776709601722,-0.318386750136624
X-11787,CAD,rs17349818,-1.68878125,0.759375,0.0261545361289558,-3.1771289007601,-0.200433599239897
X-11787,CAD,rs2421559,-0.8112,0.397536,0.0412935955186754,-1.59035624255811,-0.0320437574418851
X-11787,CAD,rs2567601,-1.02306784660767,0.420156342182891,0.0148930481017841,-1.84655914516222,-0.199576548053116
X-11787,CAD,rs2670083,3.0352808988764,1.38250561797753,0.0281282788048044,0.325619679216159,5.74494211853665
X-11787,CAD,rs4110518,-3.03481481481482,1.36455555555556,0.0261463113748511,-5.70929455860775,-0.360335071021882
X-11787,CAD,rs4521827,-2.96470588235294,1.4698,0.043687044848001,-5.84546094682991,-0.0839508178759703
X-11787,CAD,rs4917678,-4.3975641025641,1.47274358974359,0.00282682930542422,-7.28408849692377,-1.51103970820443
X-11787,CAD,rs6507259,4.4248717948718,1.88329487179487,0.0187967540879983,0.733681673884869,8.11606191585872
X-11787,CAD,rs6742619,-1.1799481865285,0.541222797927461,0.0292461660109124,-2.24072537807832,-0.119170994978674
X-11787,CAD,rs6759452,-0.976142857142857,0.392548571428571,0.0128941160195161,-1.74552391932551,-0.206761794960208
X-11787,CAD,rs7573275,-0.91912213740458,0.401507633587786,0.0220690563103014,-1.70606263875455,-0.132181636054615
X-11787,CAD,rs9420636,-4.50952941176471,1.41330588235294,0.00141895787389063,-7.27955804031507,-1.73950078321434
X-11787,CAD,All - Inverse variance weighted,-0.608482997578637,0.279500481938762,0.0294777783838578,-1.1562938758402,-0.0606721193170758
X-11787,CAD,All - MR Egger,-1.28678975806077,0.58220875354345,0.0395595503485814,-2.42789794648988,-0.145681569631648
X-11792,CAD,rs1053094,-0.304622641509434,0.148287735849057,0.0399498312367794,-0.595261263122574,-0.0139840198962941
X-11792,CAD,rs2292423,-0.370349544072948,0.148776595744681,0.0127994996963941,-0.661946313474998,-0.0787527746708989
X-11792,CAD,rs4253236,-0.298036585365854,0.115675609756098,0.00998102565722273,-0.524756614377515,-0.0713165563541924
X-11792,CAD,rs4253252,-0.239083526682135,0.106800464037123,0.0251819494382777,-0.448408589727061,-0.0297584636372083
X-11792,CAD,rs7687818,-0.582193675889328,0.192717391304348,0.00251965380666732,-0.959912822040362,-0.204474529738294
X-11792,CAD,All - Inverse variance weighted,-0.319641427922628,0.0597630802932063,8.86977113434069e-08,-0.436774912902488,-0.202507942942768
X-11792,CAD,All - MR Egger,0.148877595699158,0.327930532994659,0.680666993010124,-0.493854438401397,0.791609629799712
X-11793,CAD,rs10175949,0.816676557863501,0.415172106824926,0.049174041350396,0.00295418110103118,1.63039893462597
X-11793,CAD,rs1587493,-0.842952380952381,0.411060317460317,0.040298307385736,-1.6486157986482,-0.0372889632565578
X-11793,CAD,rs1604144,-0.866112956810631,0.349305647840532,0.0131556588114077,-1.5507394461745,-0.181486467446758
X-11793,CAD,rs17864666,-0.939103869653768,0.453073319755601,0.0381963439094046,-1.82711125873074,-0.0510964805767906
X-11793,CAD,rs17868341,-0.823989266547406,0.419393559928444,0.0494471090227749,-1.6459855393552,-0.00199299373961603
X-11793,CAD,rs4148329,-1.00067307692308,0.477125,0.0359672467000447,-1.93582089304675,-0.0655252607994039
X-11793,CAD,rs4363657,-1.24205020920502,0.512640167364017,0.0153992853878934,-2.24680647426708,-0.237293944142962
X-11793,CAD,rs4663972,-1.24220264317181,0.526057268722467,0.0182087874316014,-2.27325594367335,-0.211149342670262
X-11793,CAD,All - Inverse variance weighted,-0.71468033873845,0.237010221676829,0.00256641564205603,-1.17921183719289,-0.25014884028401
X-11793,CAD,All - MR Egger,-0.185350863592161,0.871845624021173,0.838680875898744,-1.89413688675251,1.52343515956819
X-11795,CAD,rs429020,1.59290410958904,0.50593698630137,0.00164153447308553,0.601285837991622,2.58452238118646
X-11795,CAD,rs6948511,-1.16110714285714,0.581975,0.0460303217354191,-2.30175718275984,-0.0204571029544451
X-11795,CAD,All - Inverse variance weighted,0.407450312208282,1.36361739190918,0.765091847662015,-2.26519066462616,3.08009128904272
X-11795,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11818,CAD,rs10762231,-1.56659420289855,0.698050724637681,0.0248168858686536,-2.93474848257049,-0.198439923226609
X-11818,CAD,rs2454238,1.11643153526971,0.395207468879668,0.00472916557509028,0.341839129844326,1.89102394069509
X-11818,CAD,All - Inverse variance weighted,0.46517658835198,1.15030464608505,0.685922825440616,-1.78937908922382,2.71973226592778
X-11818,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11820,CAD,rs1160985,-0.876587301587301,0.254902116402116,0.000584045591593334,-1.37618626931849,-0.376988333856117
X-11820,CAD,rs405509,-1.88622222222222,0.361007407407407,1.74263291140632e-07,-2.59378373889292,-1.17866070555153
X-11820,CAD,rs445925,-1.32066153846154,0.287112307692308,4.22880177333063e-06,-1.88339132105664,-0.757931755866433
X-11820,CAD,All - Inverse variance weighted,-1.2497710860204,0.274723111771516,5.38495870269169e-06,-1.78821849081334,-0.711323681227454
X-11820,CAD,All - MR Egger,-0.785625172252777,1.17146340341302,0.623919823200747,-3.081651252149,1.51040090764345
X-11845,CAD,rs2906297,0.419602888086643,0.191079422382671,0.0280947616930963,0.0450941020298899,0.794111674143395
X-11845,CAD,rs593634,0.445779816513761,0.20054128440367,0.0262236888310316,0.0527261216691648,0.838833511358358
X-11845,CAD,All - Inverse variance weighted,0.432059266248637,0.138337633349501,0.00178882210321467,0.160922487177107,0.703196045320166
X-11845,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11849,CAD,rs12413610,0.275297127115309,0.12217945690673,0.0242453164448245,0.0358297919274554,0.514764462303163
X-11849,CAD,rs6574474,0.416282608695652,0.204360869565217,0.0416502786603305,0.0157426644985385,0.816822552892766
X-11849,CAD,rs9361503,0.464615384615385,0.205986813186813,0.0240982712021426,0.0608886494790505,0.868342119751719
X-11849,CAD,All - Inverse variance weighted,0.343747435088954,0.093453305699665,0.000234812008557429,0.160582321681399,0.526912548496509
X-11849,CAD,All - MR Egger,0.238907421030709,0.152372058237332,0.361435589835156,-0.0597363253647018,0.53755116742612
X-11852,CAD,rs7916966,0.244155583437892,0.104991468005019,0.0200462957067715,0.0383760874640658,0.449935079411718
X-11852,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-11852,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11859,CAD,rs822531,-1.63132596685083,0.704817679558011,0.0206383331352245,-3.01274323445162,-0.249908699250035
X-11859,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-11859,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-11876,CAD,rs10261837,1.01555023923445,0.461019138755981,0.0276062052390454,0.111969331089054,1.91913114737985
X-11876,CAD,rs12609820,2.04731818181818,0.437918181818182,2.93787892585627e-06,1.18901431727928,2.90562204635708
X-11876,CAD,rs1476642,1.03314285714286,0.49172380952381,0.0356354086913976,0.0693819001353571,1.99690381415036
X-11876,CAD,rs2108622,2.00454545454545,0.433337662337662,3.73104992253902e-06,1.15521924321886,2.85387166587205
X-11876,CAD,rs2711484,1.04504587155963,0.450903669724771,0.0204672670745982,0.161290918402139,1.92880082471713
X-11876,CAD,rs4149081,-1.23489711934156,0.502415637860082,0.0139744551810741,-2.21961367481704,-0.250180563866084
X-11876,CAD,All - Inverse variance weighted,1.08452574490013,0.466073555068342,0.0199683964443268,0.171038362819635,1.99801312698063
X-11876,CAD,All - MR Egger,-7.58628975450828,9.50948278690462,0.469687210722303,-26.2245335284449,11.0519540194283
1-arachidonoylglycerophosphocholine*,CAD,rs108499,0.481643286573146,0.206589178356713,0.0197319521164924,0.0767359373982665,0.886550635748026
1-arachidonoylglycerophosphocholine*,CAD,rs13254318,1.74680327868852,0.797254098360656,0.0284500180615488,0.184213959374686,3.30939259800236
1-arachidonoylglycerophosphocholine*,CAD,rs174448,0.837172619047619,0.297821428571429,0.00493895468964321,0.253453345223351,1.42089189287189
1-arachidonoylglycerophosphocholine*,CAD,rs174479,0.959346153846154,0.468603846153846,0.0406341873923071,0.0408994923676672,1.87779281532464
1-arachidonoylglycerophosphocholine*,CAD,rs174535,0.390677361853832,0.178780748663102,0.0288718613054045,0.040273533345046,0.741081190362619
1-arachidonoylglycerophosphocholine*,CAD,rs174549,0.402689393939394,0.196621212121212,0.0405554390231817,0.017318899585208,0.78805988829358
1-arachidonoylglycerophosphocholine*,CAD,rs174611,0.93514657980456,0.365726384364821,0.0105592318088099,0.218336038253459,1.65195712135566
1-arachidonoylglycerophosphocholine*,CAD,rs174616,1.13454166666667,0.405816666666667,0.00517874432054446,0.339155615673904,1.92992771765943
1-arachidonoylglycerophosphocholine*,CAD,rs526126,0.816135831381733,0.341121779859485,0.0167337643360762,0.147549428514942,1.48472223424852
1-arachidonoylglycerophosphocholine*,CAD,rs9462177,1.66550724637681,0.703565217391304,0.0179213400606465,0.286544759514762,3.04446973323886
1-arachidonoylglycerophosphocholine*,CAD,All - Inverse variance weighted,0.611871706340344,0.10116080868285,1.46195644372379e-09,0.41360016467501,0.810143248005677
1-arachidonoylglycerophosphocholine*,CAD,All - MR Egger,-0.0060637330652816,0.214332398664942,0.978122880043491,-0.426147515168649,0.414020049038086
1-palmitoleoylglycerophosphocholine*,CAD,rs16923647,-1.45405940594059,0.715435643564357,0.0421120464561127,-2.85628750058297,-0.0518313112982203
1-palmitoleoylglycerophosphocholine*,CAD,rs2657880,-1.55333333333333,0.595485714285714,0.00909360639057976,-2.72046388664144,-0.386202780025225
1-palmitoleoylglycerophosphocholine*,CAD,rs569688,1.50088235294118,0.65125294117647,0.021188570691323,0.224450043409512,2.77731466247284
1-palmitoleoylglycerophosphocholine*,CAD,rs603424,-1.46671532846715,0.412430656934307,0.000376155566572236,-2.27506456217859,-0.658366094755718
1-palmitoleoylglycerophosphocholine*,CAD,All - Inverse variance weighted,-0.945798873538208,0.664891655888337,0.154885299492784,-2.24896257270055,0.357364825624131
1-palmitoleoylglycerophosphocholine*,CAD,All - MR Egger,-5.59845262899394,2.84095541690031,0.18756049265878,-11.1666229278025,-0.0302823301853605
X-11905,CAD,rs10841753,-0.673685344827586,0.244741379310345,0.00591165433204176,-1.15336963380252,-0.194001055852654
X-11905,CAD,rs11045805,-0.918636363636364,0.360911764705882,0.0109177262555051,-1.62601042405669,-0.21126230321604
X-11905,CAD,rs11045834,-0.658834196891192,0.261015544041451,0.0115988780683398,-1.17041526261756,-0.14725313116482
X-11905,CAD,rs11045913,-0.477587064676617,0.231820895522388,0.0393836891773267,-0.93194767076432,-0.0232264585889138
X-11905,CAD,rs11045918,-0.574646271510516,0.275453154875717,0.0369618580610253,-1.11452453449486,-0.0347680085261775
X-11905,CAD,rs11045923,-0.743166144200627,0.311683385579937,0.0171087450050132,-1.35405435451681,-0.132277933884439
X-11905,CAD,rs12370842,-0.637329931972789,0.224091836734694,0.00445430941749103,-1.07654186120222,-0.198118002743359
X-11905,CAD,rs17329885,-0.833339285714286,0.255082142857143,0.00108714867497999,-1.33329109881359,-0.333387472614985
X-11905,CAD,rs17333533,-1.29090909090909,0.463149184149184,0.00531586823752995,-2.1986648113106,-0.383153370507581
X-11905,CAD,rs3093198,-1.05916666666667,0.443925,0.0170367560340964,-1.92924367850361,-0.189089654829724
X-11905,CAD,rs3751270,-0.61986143187067,0.265598152424942,0.01960452748475,-1.14042424498394,-0.0992986187574034
X-11905,CAD,rs3829307,-1.03461279461279,0.360006734006734,0.00405474961417322,-1.74021302745788,-0.329012561767705
X-11905,CAD,rs4149000,-0.414059405940594,0.203427157001414,0.0418087778745849,-0.812769307140741,-0.0153495047404468
X-11905,CAD,rs4149026,-1.05516806722689,0.427983193277311,0.0136844035924375,-1.89399971203886,-0.216336422414916
X-11905,CAD,rs4149032,-0.774722955145119,0.253511873350923,0.00224338790069769,-1.27159709656621,-0.277848813724029
X-11905,CAD,rs4149033,-0.599879518072289,0.28541686746988,0.0355737634410955,-1.15928629889349,-0.0404727372510836
X-11905,CAD,rs4149056,-0.443252720677146,0.163480048367594,0.00670085027436237,-0.763667727668496,-0.122837713685797
X-11905,CAD,rs4363657,-0.375284450063211,0.154893805309735,0.0153992853878934,-0.67887072989865,-0.0716981702277725
X-11905,CAD,rs4762813,-0.737166123778502,0.337596091205212,0.0289935491442607,-1.39884230386222,-0.0754899436947875
X-11905,CAD,rs7975087,-0.74548463356974,0.24686524822695,0.00252938415666007,-1.2293316291291,-0.261637638010377
X-11905,CAD,rs7976818,-1.1014696485623,0.357846645367412,0.00208360378707012,-1.8028361854709,-0.400103111653696
X-11905,CAD,rs981262,-1.28131455399061,0.450169014084507,0.00442309698259918,-2.16362960855215,-0.398999499429073
X-11905,CAD,All - Inverse variance weighted,-0.64112383530882,0.055682423343285,1.1223684654518e-30,-0.750259379633571,-0.531988290984069
X-11905,CAD,All - MR Egger,-0.158982677454676,0.156515050279029,0.32187219476226,-0.465746539040049,0.147781184130696
X-12007,CAD,rs3751035,-0.302743142144638,0.1466072319202,0.0389235112953189,-0.59008803658134,-0.0153982477079365
X-12007,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12007,CAD,All - MR Egger,NA,NA,NA,NA,NA
gamma-glutamylthreonine*,CAD,rs11881687,-1.03032967032967,0.500285714285714,0.0394480403761565,-2.01087165230957,-0.049787688349775
gamma-glutamylthreonine*,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
gamma-glutamylthreonine*,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12029,CAD,rs4624748,2.8079012345679,1.31345679012346,0.0325333926743147,0.233573230676342,5.38222923845946
X-12029,CAD,rs941980,-2.77675324675325,1.21254545454545,0.0220201618336003,-5.15329866728009,-0.400207826226407
X-12029,CAD,All - Inverse variance weighted,-0.20717204100294,2.78342875297121,0.94066782711887,-5.66259215035974,5.24824806835386
X-12029,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12038,CAD,rs11076175,-1.44870588235294,0.736047058823529,0.0490422081138652,-2.89133160857369,-0.00608015613218948
X-12038,CAD,rs11508026,-2.4112037037037,0.89387037037037,0.00698650125981596,-4.16315743647711,-0.659249970930299
X-12038,CAD,rs13374837,2.6202380952381,0.989029761904762,0.00806583236785038,0.681775382266537,4.55870080820965
X-12038,CAD,rs1538133,3.1166265060241,1.25249397590361,0.0128342226038029,0.661783422399634,5.57146958964856
X-12038,CAD,rs1864163,-1.69868217054264,0.865821705426357,0.0497705549019732,-3.39566153021134,-0.00170281087392943
X-12038,CAD,rs247616,-2.436953125,0.8013828125,0.00235844658798265,-4.00763457532941,-0.866271674670585
X-12038,CAD,rs588136,2.86912408759124,0.805751824817518,0.000369721398965608,1.28987953047148,4.448368644711
X-12038,CAD,rs9471904,-2.67634146341463,1.11529268292683,0.0164095739072402,-4.86227495417227,-0.490407972657
X-12038,CAD,All - Inverse variance weighted,-0.482303679354552,0.875144295966899,0.58155599424656,-2.19755498072533,1.23294762201623
X-12038,CAD,All - MR Egger,0.816482443099618,3.84783793354799,0.838981706653172,-6.72514132500146,8.3581062112007
X-12039,CAD,rs1160269,-0.636288343558282,0.293294478527607,0.0300483717056762,-1.21113495833685,-0.0614417287797158
X-12039,CAD,rs1956917,-0.592212121212121,0.290530303030303,0.0415116139315157,-1.16164105156902,-0.0227831908552193
X-12039,CAD,All - Inverse variance weighted,-0.614041553879866,0.206406290555694,0.00293067964680109,-1.01859044955154,-0.209492658208197
X-12039,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12063,CAD,rs10770772,-0.807517401392111,0.255136890951276,0.00155063854857797,-1.30757651878414,-0.307458284000087
X-12063,CAD,rs10841781,-0.616605316973415,0.239159509202454,0.00993113642538865,-1.0853493415705,-0.14786129237633
X-12063,CAD,rs11045786,-0.800123456790124,0.325133333333333,0.0138585618081978,-1.43737308029691,-0.162873833283334
X-12063,CAD,rs11045825,-0.73613104524181,0.219255850234009,0.000786773113511771,-1.16586461510018,-0.306397475383443
X-12063,CAD,rs11045834,-0.542238805970149,0.21482302771855,0.0115988780683398,-0.963284203348357,-0.121193408591941
X-12063,CAD,rs11045907,-0.651028225806452,0.210532258064516,0.00198614165702122,-1.0636638691968,-0.238392582416108
X-12063,CAD,rs11045913,-0.348439201451906,0.169132486388385,0.0393836891773267,-0.679932783388851,-0.0169456195149607
X-12063,CAD,rs11045916,-0.543682373472949,0.251891797556719,0.0308970178534066,-1.03738122468517,-0.0499835222607259
X-12063,CAD,rs1121592,1.00944606413994,0.272457725947522,0.000211420764071449,0.475438733973115,1.54345339430677
X-12063,CAD,rs11762932,0.668760330578512,0.319330578512397,0.0362370838927209,0.0428838975318748,1.29463676362515
X-12063,CAD,rs11771139,0.874951456310679,0.253694174757282,0.000562993300158654,0.377720010698797,1.37218290192256
X-12063,CAD,rs11771331,0.807375,0.2454175,0.00100257878890934,0.326365538824141,1.28838446117586
X-12063,CAD,rs12824715,-0.83609756097561,0.407387195121951,0.0401365060471014,-1.63456179117743,-0.0376333307737939
X-12063,CAD,rs12829704,-0.593509615384615,0.21180608974359,0.00507653592660723,-1.00864192298831,-0.178377307780921
X-12063,CAD,rs17333533,-1.20653594771242,0.432877995642702,0.00531586823752994,-2.054961228872,-0.358110666552837
X-12063,CAD,rs1883349,0.73248427672956,0.363594339622641,0.0439502922703295,0.0198524660865579,1.44511608737256
X-12063,CAD,rs1981549,0.677790432801822,0.234255125284738,0.00381112958700699,0.218658824049818,1.13692204155383
X-12063,CAD,rs2141160,0.831948051948052,0.27281038961039,0.00229186918148424,0.297249513703348,1.36664659019276
X-12063,CAD,rs2417971,-0.517331670822943,0.252688279301746,0.0406274897970474,-1.01259159756976,-0.0220717440761232
X-12063,CAD,rs2525554,1.13238095238095,0.341479853479853,0.000912835316897171,0.463092738114425,1.80166916664748
X-12063,CAD,rs2572023,1.01354938271605,0.288969135802469,0.000452396373404271,0.447180283899546,1.57991848153255
X-12063,CAD,rs4110517,-0.790241379310345,0.390910344827586,0.0432237687940812,-1.55641157635655,-0.0240711822641426
X-12063,CAD,rs4149000,-0.282840579710145,0.138959420289855,0.0418087778745849,-0.555196038790825,-0.0104851206294647
X-12063,CAD,rs4149026,-0.962183908045977,0.390268199233716,0.0136844035924375,-1.72709552285536,-0.197272293236591
X-12063,CAD,rs4149033,-0.371567164179104,0.176788059701493,0.0355737634410955,-0.718065394090747,-0.0250689342674623
X-12063,CAD,rs4149034,-0.562008547008547,0.206788461538462,0.00657186377615685,-0.967306484042378,-0.156710609974716
X-12063,CAD,rs4149056,-0.311709183673469,0.114964285714286,0.00670085027436238,-0.537035043181842,-0.0863833241650968
X-12063,CAD,rs4363657,-0.265044642857143,0.10939375,0.0153992853878934,-0.479452452990921,-0.0506368327233644
X-12063,CAD,rs4729562,0.851945812807882,0.24601724137931,0.000534284386746092,0.369760880128537,1.33413074548723
X-12063,CAD,rs4762813,-0.780379310344827,0.357386206896552,0.0289935491442607,-1.48084340443345,-0.079915216256206
X-12063,CAD,rs6465760,0.816370192307692,0.245692307692308,0.000891398616796879,0.334822117952236,1.29791826666315
X-12063,CAD,rs6544713,-1.63926751592357,0.333528662420382,8.88176027426883e-07,-2.29297168207933,-0.9855633497678
X-12063,CAD,rs7806754,0.211579234972678,0.102869945355191,0.0397089000894801,0.00995784698489938,0.413200622960456
X-12063,CAD,All - Inverse variance weighted,-0.131471927787979,0.102574905076774,0.199942184927043,-0.332515047456071,0.0695711918801125
X-12063,CAD,All - MR Egger,-0.276783111449032,0.224908336585883,0.227710767109188,-0.717595350980174,0.164029128082111
gamma-tocopherol,CAD,rs1060467,1.17618025751073,0.414137339055794,0.00451032170398687,0.36448598830812,1.98787452671334
gamma-tocopherol,CAD,rs2074902,1.68551724137931,0.429303448275862,8.63100669352873e-05,0.844097944319767,2.52693653843885
gamma-tocopherol,CAD,All - Inverse variance weighted,1.42169320032368,0.298056753510309,1.84341061417135e-06,0.837512698094538,2.00587370255281
gamma-tocopherol,CAD,All - MR Egger,NA,NA,NA,NA,NA
gamma-glutamylphenylalanine,CAD,rs7901640,3.28402597402597,1.23003896103896,0.00758839532136363,0.873193910808544,5.6948580372434
gamma-glutamylphenylalanine,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
gamma-glutamylphenylalanine,CAD,All - MR Egger,NA,NA,NA,NA,NA
isobutyrylcarnitine,CAD,rs12442266,-1.01913043478261,0.402491304347826,0.0113395949649169,-1.8079988953949,-0.23026197417032
isobutyrylcarnitine,CAD,rs1564348,-0.401316146540027,0.175587516960651,0.0222798986962783,-0.745461355917719,-0.0571709371623348
isobutyrylcarnitine,CAD,rs2297374,-1.35440433212996,0.343137184115523,7.90962538469561e-05,-2.02694085475288,-0.681867809507049
isobutyrylcarnitine,CAD,rs2458245,-1.63099378881988,0.576,0.00463177125045264,-2.75993304391495,-0.502054533724805
isobutyrylcarnitine,CAD,rs2461870,-0.98052380952381,0.447909523809524,0.0285887498658144,-1.85841034452296,-0.102637274524657
isobutyrylcarnitine,CAD,rs456598,-0.477759643916914,0.205731454005935,0.0202195370131525,-0.880985884255604,-0.0745334035782234
isobutyrylcarnitine,CAD,rs461473,-1.62476885644769,0.434642335766423,0.000185361345554606,-2.47665218070624,-0.772885532189134
isobutyrylcarnitine,CAD,rs4886484,-0.914416666666667,0.389658333333333,0.0189397863886638,-1.6781329662759,-0.15070036705743
isobutyrylcarnitine,CAD,rs4886485,-1.27461988304094,0.561116959064327,0.0231121247569205,-2.37438891392165,-0.174850852160218
isobutyrylcarnitine,CAD,rs650284,-0.766939890710382,0.269016393442623,0.00435951403441407,-1.29420233310878,-0.239677448311984
isobutyrylcarnitine,CAD,rs662138,-0.518943937418514,0.163947848761408,0.00154923738459732,-0.840275816333693,-0.197612058503334
isobutyrylcarnitine,CAD,rs8036703,-1.0908,0.41216,0.00813186775131325,-1.89861875586803,-0.282981244131971
isobutyrylcarnitine,CAD,rs8191745,1.31704347826087,0.602695652173913,0.0288701802897986,0.135781706361121,2.49830525016062
isobutyrylcarnitine,CAD,rs8191936,-1.09012213740458,0.462903816793893,0.0185244665026634,-1.99739694662674,-0.182847328182422
isobutyrylcarnitine,CAD,rs9456496,-2.16864516129032,0.512793548387097,2.34648450361101e-05,-3.17370204763353,-1.16358827494712
isobutyrylcarnitine,CAD,rs9456506,1.48408099688474,0.464629283489097,0.00140258523871996,0.573424335083456,2.39473765868602
isobutyrylcarnitine,CAD,rs9457843,-0.811232323232323,0.306856565656566,0.0082008760052653,-1.41266014033884,-0.209804506125804
isobutyrylcarnitine,CAD,All - Inverse variance weighted,-0.668010662153067,0.147354880995204,5.80565946724692e-06,-0.956820921849853,-0.379200402456282
isobutyrylcarnitine,CAD,All - MR Egger,-0.327202970542397,0.293345796843322,0.282223300084199,-0.902150167371511,0.247744226286716
pseudouridine,CAD,rs8026775,3.46264516129032,1.3525935483871,0.0104670899043618,0.811610520730379,6.11367980185027
pseudouridine,CAD,rs9540840,-2.97120481927711,1.48990361445783,0.0461273404561089,-5.89136224405051,-0.0510473945037089
pseudouridine,CAD,All - Inverse variance weighted,0.555791084041574,3.20194666132988,0.86219624265454,-5.71990905258326,6.8314912206664
pseudouridine,CAD,All - MR Egger,NA,NA,NA,NA,NA
valerate,CAD,rs7692407,-1.47863481228669,0.620959044368601,0.0172558017791266,-2.69569217512356,-0.261577449449823
valerate,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
valerate,CAD,All - MR Egger,NA,NA,NA,NA,NA
palmitoleate (16:1n7),CAD,rs603424,-1.0950408719346,0.30791825613079,0.000376155566572236,-1.69854956413333,-0.491532179735876
palmitoleate (16:1n7),CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
palmitoleate (16:1n7),CAD,All - MR Egger,NA,NA,NA,NA,NA
alpha-ketoglutarate,CAD,rs2649049,-1.69829268292683,0.597256097560976,0.00446221887749883,-2.86889312369328,-0.527692242160376
alpha-ketoglutarate,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
alpha-ketoglutarate,CAD,All - MR Egger,NA,NA,NA,NA,NA
erythronate*,CAD,rs10765992,-2.36670731707317,1.2055,0.0496162224805786,-4.72944390043621,-0.00397073371013601
erythronate*,CAD,rs11065987,6.80988636363636,1.22194318181818,2.50393087525383e-08,4.41492173611845,9.20485099115428
erythronate*,CAD,rs12635973,2.60532994923858,1.10248730964467,0.0181209074547597,0.444494528922568,4.76616536955459
erythronate*,CAD,rs191149,3.32888888888889,1.22737777777778,0.00668390930297854,0.923272649019639,5.73450512875814
erythronate*,CAD,rs201252,-2.4103488372093,1.08994186046512,0.0270048868053045,-4.54659562896351,-0.274102045455094
erythronate*,CAD,rs2101874,2.5052808988764,1.19320224719101,0.0357615739418592,0.166647468109764,4.84391432964305
erythronate*,CAD,rs4687367,2.33289156626506,1.14007228915663,0.0407301721291701,0.0983909397459386,4.56739219278418
